a,w,num,a_change_mean,w_change_mean,a_change_std,w_change_std,a_change_min,w_change_min,a_change_max,w_change_max,a_change_median,w_change_median
2,11,3,0.2833179986666665,3.1768664999999996,0.3974385961806474,2.829022745593816,-0.04942535800000014,-0.76707283,0.8419874599999999,5.7311260100000005,0.05739189399999978,4.566546319999999
2,12,2,0.9297803259999999,2.2610964449999997,0.20018434900000015,0.0021582050000006348,0.7295959769999998,2.258938239999999,1.129964675,2.2632546500000004,0.9297803259999999,2.2610964449999997
2,13,2,-0.0014279924999998084,4.385254140000001,0.08914532549999987,0.5315969099999993,-0.09057331799999968,3.8536572300000014,0.08771733300000006,4.91685105,-0.0014279924999998084,4.385254140000001
2,14,3,1.1548564813333335,2.30203563,0.3309717716061971,1.888759691849639,0.7044743550000003,0.5400011199999994,1.49041251,4.92159985,1.2696825790000004,1.444505920000001
2,16,6,0.5088267231666667,3.3517087133333336,0.5113707152345234,1.8265005171945725,-0.33514989400000017,0.6185981900000002,1.1065240709999995,6.170090890000001,0.5432445810000002,2.9712998849999988
2,17,6,0.47511073216666677,3.4654826599999997,0.46624864852516296,0.9316396889044823,-0.3738308339999996,2.1027976099999997,1.19106331,4.9684753499999985,0.463726871,3.3871955499999995
2,18,8,0.7612947076249998,3.2659790175000003,0.8156467887083332,1.667109555030103,-0.368359576,1.0009724599999998,2.220104805,5.917675370000001,0.673820678,2.7956105650000005
2,19,6,1.9958589310000001,3.4237103183333333,0.6991947423623786,0.5301336080710212,0.9745045160000001,2.596581229999998,2.702094496,4.128580959999997,2.3453209355,3.5690617950000014
2,20,13,1.3911042377692306,3.290134164615384,0.804056124652765,1.6939594585950624,0.15285491699999998,0.887970039999999,2.5297889459999996,7.0093967,1.4262824440000004,3.092318419999998
2,21,14,1.2143410732857143,3.4535471971428575,1.1315779756979325,1.5861919466533474,-0.37891419299999973,-0.39745807000000255,3.4490053529999996,5.8587948999999995,0.6448620290000002,3.680339690000002
2,22,28,1.412652487178572,3.10382273357143,0.9771464570023646,1.1363918687441033,0.10105193499999965,0.05699728000000093,3.137268915,5.294391319999999,1.0875460975000002,3.1974342300000007
2,23,30,1.1090533813,2.5273352403333322,1.0756640554469312,1.5864795458830037,-0.08334724600000021,-2.4848709299999996,3.463404343,4.89729629,0.8156164344999999,2.938388699999999
2,24,45,0.9841260693333328,2.256116562444445,0.7340945893022764,1.0319643539040184,-0.541178473,-0.37834802999999795,3.728433258,4.730288850000001,0.823174329,2.2059388400000017
2,25,123,1.4782294309105692,2.7641384941463407,0.8285572479198139,1.2670947655299043,-0.3119912400000002,-1.5814845999999996,4.012230098,4.86467725,1.346290455,2.9715189900000034
2,26,174,1.3940825996091957,2.5153198800000003,0.9265912209306315,1.2341136032860727,-0.5597636579999998,-3.30495994,4.0988320090000006,5.653703269999998,1.3083430425,2.510438429999999
2,27,95,1.4175511648105266,2.1902950763157896,0.9083010469130655,1.0393125779600283,-0.3999122719999999,-0.8294475400000003,3.6598415319999997,4.592514940000001,1.36922027,2.1127608700000025
2,28,8,1.2229772105,1.28902912125,0.4955032422066088,0.393642795065046,0.2004035230000003,0.5923529400000014,1.803341224,1.8950576500000018,1.3015440295,1.3286444
3,5,2,0.03237456999999999,4.6545329685,0.430775052,1.4130207875000003,-0.398400482,3.241512180999999,0.463149622,6.067553756,0.03237456999999999,4.6545329685
3,8,2,-0.2769715970000002,1.9610095165000008,0.3037105969999998,1.2228482985000007,-0.580682194,0.7381612180000001,0.026738999999999624,3.1838578150000014,-0.2769715970000002,1.9610095165000008
3,9,2,-0.0036165439999997773,1.764723934500001,0.35671160700000026,2.6297775775000005,-0.36032815100000004,-0.8650536429999995,0.3530950630000005,4.3945015120000015,-0.0036165439999997773,1.764723934500001
3,10,2,-0.016128107500000155,3.647279545,0.13855949249999977,0.5691070949999997,-0.15468759999999993,3.0781724500000003,0.12243138499999962,4.21638664,-0.016128107500000155,3.647279545
3,11,1,1.1159818749999997,0.6237559399999988,0.0,0.0,1.1159818749999997,0.6237559399999988,1.1159818749999997,0.6237559399999988,1.1159818749999997,0.6237559399999988
3,13,1,1.060258062,2.07240646,0.0,0.0,1.060258062,2.07240646,1.060258062,2.07240646,1.060258062,2.07240646
3,14,1,0.4724157469999999,1.8477114700000001,0.0,0.0,0.4724157469999999,1.8477114700000001,0.4724157469999999,1.8477114700000001,0.4724157469999999,1.8477114700000001
3,15,1,0.4129872990000001,4.485036090000001,0.0,0.0,0.4129872990000001,4.485036090000001,0.4129872990000001,4.485036090000001,0.4129872990000001,4.485036090000001
3,16,1,-0.5443792960000002,2.2881236399999985,0.0,0.0,-0.5443792960000002,2.2881236399999985,-0.5443792960000002,2.2881236399999985,-0.5443792960000002,2.2881236399999985
3,17,6,1.7243709271666665,4.163113986666667,1.5086923963621288,2.044698293481285,-1.0331841379999998,0.1415244900000019,3.2867899859999996,6.951093480000001,2.2583529385,4.3899916349999994
3,18,5,0.5889626046,1.8901301619999997,1.2938098538140712,0.8062463423039216,-1.2342811139999998,1.0129237499999988,2.718094184,2.94496672,0.6118710730000001,1.3625079199999988
3,19,5,1.4636309438000001,4.043605514,0.5608869726139233,1.335186679736893,0.881665946,2.5242045200000014,2.367094938,6.49585703,1.3324688180000002,3.813599440000001
3,20,10,0.7296541193,1.9627234049999998,0.6868337418426548,1.5869209854430457,-0.517959796,-1.6997713800000014,2.1766829170000004,3.734832730000001,0.7156847840000002,2.5812516699999986
3,21,11,1.7681651175454547,3.417690245454546,0.9349742259787743,1.7048014932875888,0.05752091500000045,1.4865774300000005,2.962190373,6.968206480000003,2.029263016,2.7744846699999997
3,22,21,1.8729227269047617,3.2731772033333337,0.9165162795731265,1.0327325786093335,-0.06922211000000011,1.1342034400000003,3.1241645679999994,4.868870100000002,2.063495331,3.0636345400000025
3,23,44,1.7711353653409085,3.002320238636363,1.0522819590729295,1.635465604821194,-0.101431818,-0.27839109000000306,3.426861725,6.253321590000002,2.0670140595,3.1931359849999996
3,24,69,1.5227796674637681,2.81973788710145,1.079554489384284,1.0543706325922444,-0.18612771799999983,0.8172265299999992,4.285245215,6.182275859999997,1.1886367730000003,2.6173623900000003
3,25,185,1.5401775465783771,3.431673062486489,1.132706038366718,1.1504402384885555,-0.719715216,0.2081462700000003,4.243581451000001,7.140214250000003,1.2809509590000006,3.4445369799999987
3,26,175,1.6270048719428578,3.1728132086857133,0.9404074745422751,1.0380338171921952,-0.47525821199999996,-0.22510988000000154,3.758817361,5.2440174599999985,1.5666690279999997,3.3125541699999985
3,27,68,1.4740351284117654,2.496192057794118,1.1217191624471134,1.3662952018901413,-1.4045395630000002,-2.0678450900000023,3.764885091,6.790672659999995,1.4822516810000002,2.488599335
3,28,29,1.3729901490689658,1.7009854493103447,0.43855498413541755,0.7173492689774597,0.4080123109999998,0.6051886199999998,2.534016615,3.6665543900000017,1.3557317869999999,1.6890301699999988
3,29,7,1.254170409142857,0.8374080128571428,0.22578423344788875,0.25329406000409765,0.9350336939999999,0.5536473900000018,1.6695646080000004,1.3421342199999984,1.232508417,0.7053392299999999
4,4,1,-0.12021849199999979,1.2943932719999998,0.0,0.0,-0.12021849199999979,1.2943932719999998,-0.12021849199999979,1.2943932719999998,-0.12021849199999979,1.2943932719999998
4,5,2,-0.3864838134999995,4.395565926,0.19795667650000004,1.219534773,-0.5844404899999995,3.1760311530000003,-0.18852713699999946,5.615100699,-0.3864838134999995,4.395565926
4,6,1,-1.3458266509999999,-0.18561849399999986,0.0,0.0,-1.3458266509999999,-0.18561849399999986,-1.3458266509999999,-0.18561849399999986,-1.3458266509999999,-0.18561849399999986
4,8,1,-1.2568299009999997,-0.635797288,0.0,0.0,-1.2568299009999997,-0.635797288,-1.2568299009999997,-0.635797288,-1.2568299009999997,-0.635797288
4,11,1,0.27558814100000006,2.263339160000001,0.0,0.0,0.27558814100000006,2.263339160000001,0.27558814100000006,2.263339160000001,0.27558814100000006,2.263339160000001
4,13,1,-0.10195300800000062,1.716643620000001,0.0,0.0,-0.10195300800000062,1.716643620000001,-0.10195300800000062,1.716643620000001,-0.10195300800000062,1.716643620000001
4,17,3,-0.18890431300000024,4.42320165,1.2974865434040428,1.1741496777338831,-1.2868726940000004,2.77034617,1.63328688,5.387443650000002,-0.9131271250000004,5.11181513
4,18,7,0.354080336142857,2.839331820000001,1.0503328675593833,1.473963301137222,-1.3150072179999999,-0.0748873099999976,1.3691011799999995,4.35784494,1.0125200269999999,3.26927577
4,19,6,1.236807559,3.8499463583333333,0.761575157356975,1.6416203915438148,0.3998325660000006,2.29200552,2.8414686909999993,7.09242802,1.0533645085,3.1580992199999987
4,20,10,1.0083464746,4.375601433,1.4295361839234153,1.9566016157707848,-1.3063793180000003,1.7115534399999994,4.191978752,7.06743805,0.8251598144999996,4.31549349
4,21,17,0.9150514630000001,3.5958664594117646,1.0590372863606434,1.2765749119467629,-1.9586236750000001,0.9099148200000009,2.9002589299999997,6.31643081,1.0188558739999998,3.5972393899999986
4,22,25,1.2043202669600002,3.2875775196,1.0401913732739267,1.074966281302545,-1.8846016360000002,1.3711464699999993,3.699228238999999,6.417157069999998,1.5122725240000001,3.154970379999998
4,23,46,1.323936545369565,2.761713066956522,1.0992756695633428,1.6231286720933238,-0.806610021,-1.4774322500000032,3.8572078089999993,6.916844540000003,1.3292076544999998,2.7177171450000017
4,24,41,1.6371280102926828,2.845560673170731,1.0766845515189558,2.338525306317477,-0.7205245760000003,-3.5814347700000013,3.614485719,7.391172829999999,1.5859178699999994,2.350841850000002
4,25,81,1.1175108684938277,3.048190641851852,1.3841328760024265,1.2988604825991183,-1.5884243750000002,0.2890238700000012,3.601243074,6.505283739999999,1.120604546,3.1325753800000022
4,26,82,1.296155357560975,2.944725212439025,1.2228979126505872,1.1095092192859937,-1.6806577520000001,0.608875740000002,3.32105109,4.8263523500000005,1.4806607029999999,3.072913940000001
4,27,46,1.1706777295217392,2.5817182502173917,0.8332757757173476,0.9136455994658287,-0.6682295840000001,0.22486369000000295,2.7868418030000006,4.6279994700000024,1.0637615645,2.6729172100000014
4,28,22,0.9772249105909093,2.4833930172727268,0.7171609931313528,0.8946938344149673,-1.2829943,0.6324458100000001,2.3221312650000003,3.9591494099999984,1.051989335,2.6270054849999998
4,29,11,0.6848770315454543,1.3686103236363636,0.5640287921483839,0.8493452088747355,-0.5576667120000005,0.48854782000000085,1.2831282250000005,2.9467369399999974,1.0014602509999992,1.047911410000001
5,6,1,0.07512082700000011,0.4334631130000002,0.0,0.0,0.07512082700000011,0.4334631130000002,0.07512082700000011,0.4334631130000002,0.07512082700000011,0.4334631130000002
5,7,1,0.5334796659999999,0.9484248380000002,0.0,0.0,0.5334796659999999,0.9484248380000002,0.5334796659999999,0.9484248380000002,0.5334796659999999,0.9484248380000002
5,8,1,-0.3321615339999999,-1.8401678180000003,0.0,0.0,-0.3321615339999999,-1.8401678180000003,-0.3321615339999999,-1.8401678180000003,-0.3321615339999999,-1.8401678180000003
5,9,2,0.6488368470000001,1.0422331305000005,0.898610487,0.18293431950000016,-0.2497736399999999,0.8592988110000004,1.5474473340000001,1.2251674500000007,0.6488368470000001,1.0422331305000005
5,10,1,1.0582239510000004,0.9491434400000003,0.0,0.0,1.0582239510000004,0.9491434400000003,1.0582239510000004,0.9491434400000003,1.0582239510000004,0.9491434400000003
5,12,1,-0.03206085600000019,-0.14103975999999996,0.0,0.0,-0.03206085600000019,-0.14103975999999996,-0.03206085600000019,-0.14103975999999996,-0.03206085600000019,-0.14103975999999996
5,13,1,-0.7589423389999999,-1.1640485100000006,0.0,0.0,-0.7589423389999999,-1.1640485100000006,-0.7589423389999999,-1.1640485100000006,-0.7589423389999999,-1.1640485100000006
5,15,3,0.9866495300000002,1.5802351333333338,1.3886451087123657,1.649101181462451,-0.6664587079999995,-0.2993701799999986,2.7313146020000003,3.7157028600000004,0.8950926959999999,1.3243727199999995
5,16,1,5.429461087000001,4.975143209999999,0.0,0.0,5.429461087000001,4.975143209999999,5.429461087000001,4.975143209999999,5.429461087000001,4.975143209999999
5,17,1,2.5067174220000004,-0.2683684099999972,0.0,0.0,2.5067174220000004,-0.2683684099999972,2.5067174220000004,-0.2683684099999972,2.5067174220000004,-0.2683684099999972
5,18,4,1.26653338525,0.9903026899999983,1.4637808725353632,2.410514979416112,-1.2215747009999998,-1.0582441700000018,2.3834074910000007,5.099843869999997,1.9521503754999996,-0.0401944700000012
5,19,7,0.47454124657142877,3.0306637214285717,0.6373723077317675,2.26702812490176,-0.6764130929999999,1.15186778,1.4184042679999997,8.196003650000002,0.6476166010000002,2.2154501000000018
5,20,11,0.3550951759999999,3.3156001727272737,0.7329759783662748,2.034553537702971,-1.4531020570000006,-2.0367044599999993,1.2430448840000006,7.08688145,0.48689950400000015,3.4165070600000007
5,21,22,0.8844289569999998,3.3028407568181803,0.7498451845700758,2.026968015842101,-1.1350421649999998,-1.950962630000003,2.5472284050000003,7.5780949500000006,0.9160909450000001,3.0721892350000015
5,22,19,1.0011328251578948,3.308315173157895,1.0196215658705552,1.1269112785173145,-1.2626911539999996,1.2415745300000012,2.529439227,6.16880248,1.1313355670000007,3.119138630000002
5,23,17,1.5719152925294115,2.9149113988235293,0.9172141154949258,1.476934623501411,-0.7547906809999994,0.6187175499999995,3.017281077,6.834130080000001,1.6038867119999995,2.7834910199999996
5,24,16,1.3629495133124998,2.9636516681249994,0.9141409317338363,1.1159578045642573,-0.6997270709999999,0.7630797599999966,2.840266711,4.85259241,1.3976122954999997,3.059671739999999
5,25,50,0.7551094804599997,3.6522879226000002,1.3435589884267538,1.2437108383938693,-2.2458399599999996,1.3124909000000002,3.4180345340000002,7.091881829999998,0.7837258095000004,3.6660993249999994
5,26,84,0.8769716584047622,3.3981795155952392,1.2076447466364746,1.5632879226929293,-2.3449905049999997,0.1451808700000008,2.8474158130000005,8.461093250000001,1.153584194,3.2910792299999994
5,27,39,1.2504723463589746,3.7392129746153833,1.1552578409722645,1.5461055265952246,-1.5949607950000004,1.0192464200000018,5.429494288,7.1426058500000025,1.1290934770000005,3.644942480000001
5,28,35,1.3465336948,3.695413818285715,0.8853523489867204,1.9977176444320957,-0.9424313529999999,0.6455045100000021,3.276043735,7.740743330000001,1.4887488629999996,3.346157429999998
5,29,5,1.3103093328,2.1636315100000005,0.9761847931309292,1.1830530681343798,-0.2452257539999998,0.374426960000001,2.670232993,3.645259629999998,1.3732027599999999,2.664992999999999
6,8,1,-0.9319420850000002,-1.3129722509999997,0.0,0.0,-0.9319420850000002,-1.3129722509999997,-0.9319420850000002,-1.3129722509999997,-0.9319420850000002,-1.3129722509999997
6,9,5,1.2639717192,0.40256994540000013,2.6292163424564676,1.1720053307224827,-1.1100371279999992,-1.3088676249999995,6.1753948229999995,2.1723781350000007,0.4489406269999998,0.16618882699999915
6,10,2,3.7828932495000003,0.547212448499999,2.5725646655000003,1.0404948615,1.210328584,-0.4932824130000011,6.355457915000001,1.587707309999999,3.7828932495000003,0.547212448499999
6,13,2,2.602725018,4.632313140000001,1.8646610939999997,1.3810436399999997,0.7380639240000004,3.251269500000001,4.467386112,6.0133567800000005,2.602725018,4.632313140000001
6,14,1,3.8755220379999997,1.4143439799999982,0.0,0.0,3.8755220379999997,1.4143439799999982,3.8755220379999997,1.4143439799999982,3.8755220379999997,1.4143439799999982
6,15,2,5.291590946500001,3.0811573349999986,0.03164700749999971,0.08928582499999926,5.259943939000001,2.9918715099999993,5.3232379540000005,3.170443159999998,5.291590946500001,3.0811573349999986
6,16,2,1.4088279240000001,1.941620995000001,1.9120130199999994,1.493207175000002,-0.5031850959999993,0.44841381999999896,3.3208409439999995,3.434828170000003,1.4088279240000001,1.941620995000001
6,17,3,-0.1482567563333331,4.254874789999999,0.6384521220497231,0.6653937067827742,-0.6695650219999996,3.475593879999998,0.7508407470000007,5.101312929999999,-0.5260459940000004,4.187717559999999
6,18,4,1.5616548107499997,4.639751840000001,0.9725063363339128,2.735360004574381,0.6921111359999994,0.5879804600000007,3.209925138999999,8.01311316,1.172291484,4.978956870000001
6,19,4,2.0369405052500005,1.9798971325000005,1.1814047445121314,2.5656080524606173,0.4097465800000002,-1.115055569999999,3.200075120000001,5.381591650000001,2.2689701605,1.8265262250000003
6,20,12,0.1431297671666667,3.0957320508333335,0.787011931888204,1.5388668991003949,-0.8292918809999996,-1.1455212199999991,2.0189090810000003,4.6127680600000005,0.004257520499999945,3.508154375
6,21,25,0.7213368981599999,3.763333356400001,1.1699688010022875,0.9053176736854038,-0.6133426289999999,1.977760870000001,2.7123768989999997,5.8170147199999995,0.23426514599999937,3.6732915099999985
6,22,29,0.8671647759999995,3.138514211034482,1.2287160631924918,1.1315253353245278,-1.939768118,1.4901975999999983,3.0439953739999996,6.390059919999999,0.9559192000000003,2.9651513099999995
6,23,26,0.7690827811923078,2.664863137307693,1.0723857589753247,1.323521863274294,-1.6302800500000005,-0.020504199999997752,2.7674418460000005,4.756257959999999,0.6202411385,2.539920555
6,24,25,1.1763228238,3.4922340216000016,1.0357491870223285,1.4883920670660313,-1.0617833079999999,1.2384696599999998,4.007631674,8.16952229,0.9993568750000001,3.514719509999999
6,25,50,0.39458495946000005,3.3820891396000015,1.4328737552776507,0.9368503331949914,-1.796694498,0.7981266299999987,3.63370207,4.973095069999999,0.31925292049999987,3.496616079999999
6,26,40,0.828977398375,3.2639385540000005,1.0235799299756336,1.6690519407111475,-0.7539492499999998,-0.4632661200000001,4.579601688,7.0270464,0.6462845389999998,3.2484113850000007
6,27,37,0.7135070674054053,3.714060014594595,0.9657308996690888,1.5489213774955362,-1.436973504,1.028311979999998,3.429986587,7.150194740000003,0.45142986799999996,3.6783033399999994
6,28,50,0.3466693693799999,5.399605852599999,0.9114973603082483,1.9481875662346373,-1.6723887800000004,1.6875512700000002,2.8546465969999995,8.082308990000001,0.1152667795000002,6.118447479999999
6,29,16,0.32821830925000006,4.913159234375,1.1838079045552634,2.2347295504392948,-1.6527524270000002,0.45735958999999937,3.078239989000001,7.325053439999998,0.03420165349999982,5.715957025
6,30,1,-1.1686931629999995,2.444193809999998,0.0,0.0,-1.1686931629999995,2.444193809999998,-1.1686931629999995,2.444193809999998,-1.1686931629999995,2.444193809999998
7,3,1,1.479241986,2.8027069119999997,0.0,0.0,1.479241986,2.8027069119999997,1.479241986,2.8027069119999997,1.479241986,2.8027069119999997
7,4,2,0.8891063464999993,2.123085196,0.3029785604999997,0.7765260740000004,0.5861277859999996,1.3465591219999995,1.192084906999999,2.8996112700000003,0.8891063464999993,2.123085196
7,7,1,-0.25942923399999973,1.4542104,0.0,0.0,-0.25942923399999973,1.4542104,-0.25942923399999973,1.4542104,-0.25942923399999973,1.4542104
7,8,4,0.6731122517500001,1.1142782677499996,0.8279540944314558,0.8598225104387883,-0.41369843799999995,0.014391647000000063,1.784549331,2.4217489830000005,0.6607990570000002,1.010486220499999
7,9,4,2.1096636647500002,1.6171741085,2.488628722637774,1.3443627724751124,-1.4491418320000005,-0.7095241660000013,4.6937319220000004,2.4603710460000006,2.5970322845000005,2.3589247770000004
7,10,3,2.512201254333333,1.0793491749999997,2.4603071367358718,1.4912238167909335,-0.9093749109999996,-1.029140645,4.770053518999999,2.1700044799999993,3.675925155,2.0971836899999996
7,11,1,6.247423877000001,1.84792691,0.0,0.0,6.247423877000001,1.84792691,6.247423877000001,1.84792691,6.247423877000001,1.84792691
7,12,4,1.4323961979999995,2.995880835,1.0529498510301567,0.6358334607796118,-0.0860529019999996,1.9960181699999993,2.880253248999999,3.6909123200000007,1.4676922224999993,3.148296425
7,13,2,0.12634658300000012,2.7843655949999997,0.273727536,0.9914506550000004,-0.14738095299999987,1.7929149399999993,0.4000741190000001,3.77581625,0.12634658300000012,2.7843655949999997
7,14,3,-0.6531777179999997,1.2868214866666676,0.5153044543078953,1.6998979678561494,-1.2135412409999997,-1.110000379999999,0.030492039000000304,2.646208680000001,-0.7764839519999995,2.324256160000001
7,15,2,-1.0073150100000006,1.7213362699999992,0.2919875150000002,1.320510549999999,-1.2993025250000008,0.4008257200000003,-0.7153274950000004,3.041846819999998,-1.0073150100000006,1.7213362699999992
7,16,2,0.30869461350000016,4.468480519999998,0.8664034804999998,1.7220231100000003,-0.5577088669999997,2.746457409999998,1.175098094,6.1905036299999985,0.30869461350000016,4.468480519999998
7,17,1,3.8981035539999995,2.114104770000001,0.0,0.0,3.8981035539999995,2.114104770000001,3.8981035539999995,2.114104770000001,3.8981035539999995,2.114104770000001
7,18,1,2.2355655710000004,-1.2936909499999985,0.0,0.0,2.2355655710000004,-1.2936909499999985,2.2355655710000004,-1.2936909499999985,2.2355655710000004,-1.2936909499999985
7,19,11,1.8399019766363638,2.5230606736363637,0.7077795795959141,1.6037975790153383,0.353527304,-1.9453657500000006,2.626816216999999,4.21940957,2.098459697000001,2.7933136199999993
7,20,14,1.4088558180714286,2.927451283571429,1.3015670047164465,1.6047777601193078,-2.0362557270000003,-0.24410665999999992,3.439862701999999,5.760001680000002,1.6720215104999996,3.2942733099999995
7,21,34,0.6457963207647057,3.7184164141176477,1.7297671820755238,1.3354877389467257,-1.9427137490000002,0.6237820800000016,4.640485610000001,6.72710322,-0.04575128250000038,3.646631115
7,22,38,0.6321409113947368,3.9076644802631573,1.6613335265434146,1.408810008624194,-1.5819824259999997,0.8510705799999982,4.435700918,5.871109789999998,-0.0959681705000004,4.275813929999998
7,23,27,0.8442069268518522,3.1117199040740746,1.5163361439727845,1.337004951616627,-1.9240088969999993,0.9347940500000007,4.521128266000001,6.186051850000002,0.507006778,2.8333389399999973
7,24,24,0.8902854443333333,2.682844573333334,1.8560979193935414,2.301042653027496,-2.503279077,-2.8394805400000003,3.969484574,6.666932850000002,0.6386847740000006,3.0988063649999997
7,25,35,0.31931725025714297,3.049536408,1.5815120619298562,1.5644459662097692,-2.5726296699999995,-1.3907087500000017,4.274018763,6.49073332,0.2581612299999998,3.2584751500000024
7,26,29,0.8336392481724136,3.3384650144827583,1.713154310651539,1.569149301811394,-1.0000770110000001,0.7611835000000013,4.561459811999999,6.63338804,-0.11491893399999942,3.25664175
7,27,50,0.6590996372400001,3.8293130762000005,1.5639362428249852,1.849341269014342,-1.5133778279999994,0.9221414699999997,4.156429763,7.945969489999996,0.18234234700000007,3.869944544999999
7,28,42,-0.3043923787857142,4.375352836666669,1.199928906124769,1.5883933810052873,-2.176959043,0.020730760000002846,2.937946716000001,7.673848979999995,-0.5927776690000002,4.075905605000001
7,29,15,-0.2821698276,4.790705286000001,1.0951265661112197,1.971068627540903,-1.7391533709999996,0.4965161000000009,2.6909009679999993,7.94623,-0.6572119800000005,5.900503069999999
7,30,9,-0.14596211100000003,3.9857351700000003,0.7510963768913751,1.8293882023671542,-1.033276314,2.300697139999997,1.6332663360000002,6.945474550000004,-0.3365095459999994,2.747800889999997
7,32,1,0.5928130420000004,2.544752079999995,0.0,0.0,0.5928130420000004,2.544752079999995,0.5928130420000004,2.544752079999995,0.5928130420000004,2.544752079999995
8,6,1,0.5955683260000004,3.064262265,0.0,0.0,0.5955683260000004,3.064262265,0.5955683260000004,3.064262265,0.5955683260000004,3.064262265
8,7,1,0.1849314350000011,2.0159709989999994,0.0,0.0,0.1849314350000011,2.0159709989999994,0.1849314350000011,2.0159709989999994,0.1849314350000011,2.0159709989999994
8,8,3,-0.20438163499999984,0.7505720156666674,1.1005559045465452,2.022668484903435,-1.6726340520000003,-0.7713382699999993,0.9769705550000012,3.609055111,0.08251859199999956,-0.5860007939999985
8,9,3,0.17512728999999982,2.2451869663333333,2.337928481283406,1.159003849892975,-1.6319806520000002,1.1050973800000001,3.476520921999999,3.835075712,-1.3191583999999992,1.7953878069999991
8,10,4,0.8048357317499999,2.28133875,1.6531010644123088,0.5983670946770968,-0.3639369230000007,1.37685585,3.649917639,2.976509439999999,-0.03331889449999981,2.3859948550000007
8,11,3,1.8383181396666661,4.49645921,1.1126467251783159,0.4349910015344933,0.2738474619999991,3.9171144899999994,2.7664908849999996,4.965283820000002,2.474616072,4.606979320000001
8,12,5,1.778656996,3.5463717619999997,2.286045322311198,0.7123959337754191,-1.124850684000001,2.5442804499999987,5.116403785999999,4.65424219,2.1768762210000006,3.3548268500000002
8,13,4,-0.9791383255000001,1.9125382899999992,0.8867629613453571,1.894813844488705,-2.223923910000001,-0.6909326600000014,0.22774527999999883,4.532083999999999,-0.9601873359999993,1.9045009099999994
8,14,5,0.5323094343999999,2.5708626239999997,1.5241620584053006,1.8763575601528169,-0.9598830850000004,0.21848506000000079,2.986530254,5.7763762199999995,-0.2689738590000008,2.5719052100000006
